-1,-1,0,0,0
-1,-1,0,0,0
0,1.3846153846153846,0,0,0
-1,-1,0,0,0
0,0.6666666666666666,0,0,1
0,2.0,0,0,1
-1,-1,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,1
-1,2.0,0,0,1
-1,2.0,0,0,0
-1,1.0952380952380953,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,-1,1,0,0
0,0.8,0,0,0
-1,0.9655172413793104,0,0,0
-1,-1,0,0,0
0,0.7096774193548387,0,0,1
-1,2.0,0,0,0
0,1.0,0,0,0
-1,2.0,0,0,1
0,1.2380952380952381,0,0,0
-1,-1,0,0,0
0,0.7894736842105263,0,0,0
0,0.75,0,0,0
-1,1.0,1,0,0
-1,2.0,0,0,0
-1,0.9787234042553191,0,0,0
-1,2.0,0,0,1
-1,1.1428571428571428,-1,0,0
-1,-1,0,0,0
0,0.9090909090909091,1,0,0
-1,-1,0,0,0
0,0.2857142857142857,1,0,0
-1,-1,0,0,0
0,0.75,0,0,0
-1,2.0,0,0,0
-1,1.1,0,0,0
-1,2.0,0,0,1
-1,0.8888888888888888,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,-1,0,0,0
-1,1.1428571428571428,-1,0,0
-1,-1,0,0,0
-1,2.0,0,0,1
-1,2.0,0,0,0
0,0.8235294117647058,0,0,0
-1,0.7692307692307693,0,0,0
-1,1.1428571428571428,-1,0,0
-1,2.0,0,0,0
0,0.875,0,0,0
-1,2.0,0,0,0
-1,1.1428571428571428,-1,0,0
-1,1.1428571428571428,0,0,0
-1,2.0,0,0,0
-1,2.0,0,0,0
-1,0.6666666666666666,0,0,0
-1,2.0,0,0,1
-1,1.1428571428571428,-1,0,0
0,0.0,0,0,1
-1,1.1428571428571428,-1,0,0
-1,1.1428571428571428,-1,0,0
0,1.2,0,0,0
-1,2.0,0,0,0
-1,-1,0,0,0
-1,2.0,1,0,1
-1,2.0,0,0,0
-1,2.0,0,0,0
-1,2.0,1,0,0
-1,0.9565217391304348,0,0,0
-1,2.0,0,0,0
-1,2.0,0,0,1
-1,2.0,0,0,1
-1,2.0,0,0,1
0,2.0,0,0,0
-1,-1,0,0,0
-1,2.0,1,0,0
0,0.7894736842105263,0,0,0
-1,-1,0,0,0
0,-1,0,1,0
-1,2.0,0,0,0
-1,-1,0,0,0
0,0.5,1,0,0
-1,2.0,0,0,0
-1,-1,0,0,0
0,2.0,0,0,0
-1,2.0,0,0,1
0,0.576271186440678,1,0,0
-1,2.0,0,0,0
0,0.9090909090909091,1,0,0
-1,2.0,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,1
0,0.2857142857142857,1,0,0
-1,0.8571428571428571,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,2.0,-1,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,2.0,0,0,1
0,2.0,1,0,0
-1,2.0,0,0,1
-1,2.0,0,0,0
-1,0.2608695652173913,1,0,0
-1,-1,0,0,0
-1,0.4489795918367347,0,0,0
-1,1.1555555555555554,1,0,1
0,0.15384615384615385,0,0,1
-1,-1,0,0,0
-1,1.1428571428571428,-1,0,0
-1,0.15384615384615385,0,0,0
-1,2.0,0,0,0
-1,2.0,0,0,0
-1,2.0,0,0,1
-1,2.0,0,0,1
-1,-1,-1,0,1
-1,2.0,0,0,0
0,0.2857142857142857,1,0,0
1,0.0,0,0,1
-1,-1,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,1.1428571428571428,-1,0,0
-1,0.5,0,0,1
-1,2.0,0,0,0
0,1.3846153846153846,0,0,0
-1,2.0,0,0,0
-1,2.0,0,0,1
-1,-1,0,0,0
-1,-1,0,0,0
0,0.4444444444444444,0,0,0
-1,2.0,-1,0,1
-1,0.6666666666666666,1,0,1
-1,1.2727272727272727,1,0,0
-1,2.0,-1,0,1
-1,-1,0,0,0
-1,1.1428571428571428,0,0,0
0,2.0,0,0,0
-1,-1,0,0,0
0,0.3958333333333333,1,0,0
-1,1.2857142857142858,0,0,0
-1,0.9230769230769231,0,0,0
-1,2.0,0,0,1
-1,-1,0,0,0
-1,0.5454545454545454,0,0,1
-1,1.1428571428571428,-1,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,2.0,1,0,1
-1,-1,0,0,0
-1,0.8571428571428571,1,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,-1,1,0,0
-1,-1,0,0,0
-1,-1,1,0,0
-1,2.0,0,0,1
-1,2.0,0,0,0
-1,2.0,0,0,0
1,0.08,1,1,1
0,1.3846153846153846,0,0,0
-1,2.0,0,0,1
1,0.13333333333333333,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
0,2.0,0,0,0
-1,1.1428571428571428,-1,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
0,1.0,0,0,0
-1,2.0,0,0,0
-1,2.0,0,0,1
-1,-1,1,0,0
-1,2.0,0,0,1
-1,-1,0,0,0
-1,0.9787234042553191,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,2.0,-1,0,0
-1,2.0,0,0,0
-1,2.0,0,0,1
-1,2.0,0,0,0
-1,0.6666666666666666,1,0,0
-1,1.0,0,0,1
-1,-1,0,0,0
-1,-1,0,0,0
-1,0.8571428571428571,0,0,1
-1,-1,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,1
-1,-1,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,-1,-1,0,0
0,2.0,0,0,0
-1,-1,0,0,0
-1,-1,-1,0,0
-1,1.2592592592592593,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,1.0,1,0,0
-1,2.0,0,0,1
-1,-1,0,0,0
-1,0.0,0,0,1
0,1.0526315789473684,1,0,1
-1,0.6666666666666666,-1,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,-1,0,0,0
0,0.7272727272727273,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,0.8571428571428571,1,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
0,1.1666666666666667,0,0,0
0,0.5454545454545454,0,0,1
-1,1.2,0,0,1
-1,-1,0,0,0
-1,-1,0,0,0
-1,1.1578947368421053,0,0,0
-1,1.1428571428571428,-1,0,0
-1,0.2222222222222222,1,0,1
0,0.5,1,0,0
0,0.8235294117647058,0,0,0
-1,2.0,1,0,0
0,1.2380952380952381,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,1
-1,-1,0,0,0
-1,0.9565217391304348,0,0,0
-1,-1,0,0,0
1,0.13333333333333333,0,0,0
-1,1.1428571428571428,-1,0,0
-1,0.4489795918367347,0,0,0
0,0.576271186440678,1,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,1
-1,2.0,0,0,0
-1,2.0,0,0,0
-1,-1,-1,0,0
-1,2.0,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
0,1.0,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,1
-1,2.0,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,2.0,0,0,1
-1,-1,0,0,0
-1,2.0,0,0,0
-1,0.7692307692307693,0,0,1
-1,1.1578947368421053,0,0,0
-1,-1,0,0,0
-1,2.0,1,0,1
-1,2.0,0,0,0
0,0.2857142857142857,1,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,1.1428571428571428,-1,0,0
-1,-1,0,0,0
-1,-1,0,0,0
0,0.75,0,0,0
-1,2.0,-1,0,1
-1,0.18181818181818182,0,0,0
-1,2.0,1,0,1
0,1.2121212121212122,0,0,0
-1,-1,0,0,0
0,1.0,0,0,0
-1,0.6,1,0,1
0,0.75,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
0,1.1666666666666667,0,0,0
-1,2.0,1,0,1
-1,0.7901234567901234,0,0,0
-1,2.0,0,0,0
0,1.0588235294117647,0,0,0
0,0.4444444444444444,0,0,1
-1,-1,0,0,0
-1,0.5454545454545454,0,0,0
-1,2.0,-1,0,1
-1,2.0,0,0,1
0,0.75,0,0,0
-1,-1,0,0,0
-1,-1,0,0,0
-1,2.0,0,0,0
-1,-1,0,0,0
-1,0.2857142857142857,0,0,0
-1,2.0,1,0,0
0,0.7058823529411765,1,0,0
-1,0.7878787878787878,0,0,0
-1,1.1428571428571428,-1,0,0
-1,0.8571428571428571,0,0,1
-1,-1,0,0,0
0,0.5454545454545454,0,0,1
-1,0.35294117647058826,0,0,1
-1,2.0,0,0,1
-1,2.0,0,0,0
-1,2.0,1,0,1
0,0.2857142857142857,1,0,0
-1,2.0,0,0,1
-1,2.0,0,0,0
-1,-1,0,0,0
0,1.2307692307692308,0,0,1
0,0.5454545454545454,1,0,0
-1,2.0,0,0,0
-1,-1,0,0,0
-1,2.0,1,0,1
-1,2.0,0,0,0
0,0.6666666666666666,0,0,1
-1,0.18181818181818182,0,0,1
-1,1.1428571428571428,-1,0,0
-1,0.4,0,0,1
-1,0.7692307692307693,0,0,0
-1,1.1428571428571428,-1,0,0
-1,-1,0,0,0
-1,0.4489795918367347,0,0,0
-1,2.0,0,0,1
